reviewIndex,encodedSenderId,encodedTargetId,reviewContent,reviewRate,reviewType,DateTime
2952,85758f032a6e54f8fb9c7810adb188d1798acd9e78f7a109bf6dd02ccf7c08f0,f623279b6ff4de5d8c4fd8cf868de7012c60bc2b1daa78f9ea1e5b2af1b6bbd4,아이가 순하고 잘 웃어서 함께 노는 시간이 즐거웠습니다 어머님께서도 친절하게 해주셔서 감사했어요! 새해 복 많이 받으세요!!,5,recruitReview,2020/01/01 9:15
2953,f623279b6ff4de5d8c4fd8cf868de7012c60bc2b1daa78f9ea1e5b2af1b6bbd4,85758f032a6e54f8fb9c7810adb188d1798acd9e78f7a109bf6dd02ccf7c08f0,"아이 안전하게 잘 돌봐주셔서 감사했어요. 아이가 선생님 덕분에 즐겁게 시간을 보낸 것 같았어요 시간 약속도 잘 지켜주셨고, 다음에 또 뵈었으면 좋겠어요",5,recruitReview,2020/01/01 10:44
2954,1b22fc38c549553e9b4a6a76d84ece0ba5da756995d615b221443f44c5f976c4,99fb9b28c5bcc713bb16cf75e4475caa2867fd49825fd0c8580b3d031e1c6081,어머님이 너무 친절하게 잘 대해 주셔서 너무 편했습니다! 아이도 사랑스럽고 열심히 따라와 주어 수업을 진행하면서 뿌듯했습니다! 앞으로 가 기대됩니다~,5,recruitReview,2020/01/01 0:53
2955,99fb9b28c5bcc713bb16cf75e4475caa2867fd49825fd0c8580b3d031e1c6081,1b22fc38c549553e9b4a6a76d84ece0ba5da756995d615b221443f44c5f976c4,"시간 약속을 정확하게 지키시고, 무엇보다 성향 파악을 잘하시는 거 같습니다. 아이에게 필요한 부분을 캐치해서 조언을 많이 해주 시네요~ 학습적인 부분에 도움 많이 될 거 같습니다.",5,recruitReview,2020/01/07 16:07
2956,8fdcb9babade9de8c276e852008a6af4ecee5a00b757ffa074c3b800eef1bdc8,dfcbd2e38b59a4f68ff4cd9a6086f472e4886c041a066904adc8253ce4ec7c9e,연년생 남매 너무 잘 봐주셔서 감사합니다 시간 바꿨는데도 이해해 주시고요 ㅜㅜ 기회가 된다면 다음에 또 뵐 수 있었으면 좋겠네요????,5,recruitReview,2020/01/01 21:56
2957,dfcbd2e38b59a4f68ff4cd9a6086f472e4886c041a066904adc8253ce4ec7c9e,8fdcb9babade9de8c276e852008a6af4ecee5a00b757ffa074c3b800eef1bdc8,"* *와 **를 돌볼 수 있어서 감사했습니다. 15개월 치고 어린이집을 다녀서인지 말귀도 잘 알아듣고, 말도 잘하는 편이였고, 소민이는 순해서 따로 어려움은 없었습니다:) 처음엔 낯가림으로 울려는 듯했으나 엄마가 외출하시고 엄마가 없어서 울진 않았으나 가끔 아빠와 따~라고 말하곤 했습니다. 집에서 아빠를 그렇게 기다리는 듯했습니다 엄청 잘 먹어서 아이 부모 님께서 바라지는 않으셨으나 밥반찬과 국을 만들어 먹이니 엄청나게 잘 먹었습니다 다음에 또 아이들과 만나보길 기대해 봅니다",5,recruitReview,2020/01/01 22:03
2958,5750226b64ae909b98cdb3cdc247aa8d51ddca7cc39436b032782a7f86415bad,fd9228fd246f104b1de09da9e9a3e6cd9d5f3854fcf178eca593db9b25a83433,예쁜 공주 둘과 즐거운 시간을 잘 보냈습니다 얌전히 잘 놀고 똑똑한 언니가 하는 것을 차분히 보고 바로 따라 하는 똘똘이 동생도 귀엽고에 뻤어요 아버님 어 마님 저를 배려해 주시고 선물까지 챙겨 주시는 어 마님 마음에 감동이었습니다 가족 모두 건강하고 행복하세요~~,5,recruitReview,2020/01/02 21:26
2959,7b8dcb27924d20c15cbfe871f7ac9a2b4449631dda5f8e7003fd3de8e91d65c3,78df3ffa72cb8fbd6313bbc96098b79196739c66a453c3e8fcad3a763f08fcce,단기 돌봄이었지만 아가와 예쁜 만남 행복했어요. 얼굴만 마주쳐도 방긋 방긋 웃는 아가라.. 돌보는 동안 감사한 마음이 컸답니다. 어머니도 친절하시고 배려가 있는 분이라 가끔씩 생각날 것 같아요. 이름처럼 소중한 아가와 늘~ 행복하길 바랍니다,5,recruitReview,2020/01/01 23:10
2960,86eb15df72317a61fcc7b1950a8f3d982e2f65f127537cb492a1965536ab8476,2e496c60e9df19bc5b36210bce0cbfa7947e710d88f8b1cc53410b5fe8ba86ce,끊임없이 할 일을 찾아 애쓰시는 모습에 감동받았습니다~ - 종종 뵙고 싶네요~,5,recruitReview,2020/01/01 20:19
2961,6dc192e3f5cbaa5482c4bf6fb612e55bcb99204464846b454d60e9651b6f9b5a,19b43d008633aae7c80e1dbda493ae14212b5fa548567f3ac7ee055d60d91a6f,"활동비 이상 없이 지급해주셨고 무리한 요구도 전혀 없었습니다. 2살 터울 형제라 한 가지 놀이로 같이 놀기 좋았고, 낯설었을 텐데도 빨리 친해져서 활동 끝날 때 아쉬울 정도였어요.",5,recruitReview,2020/01/01 17:10
2962,19b43d008633aae7c80e1dbda493ae14212b5fa548567f3ac7ee055d60d91a6f,6dc192e3f5cbaa5482c4bf6fb612e55bcb99204464846b454d60e9651b6f9b5a,"급작스러운 상을 당해 도움을 부탁드렸습니다. 시간 약속 잘 지키셨고, 아이들 눈높이에서 차분히 잘 놀아주셨어요. 정말 감사했습니다.",5,recruitReview,2020/01/01 17:01
2963,38940ee441496edc8364a37c15d017f4a4e38f93e74079843fd74f0af0ac9041,cf27507620c53b5ca0b5fcbcbcc7914a26023ebd7550aa49ff15e9c9a1e0aea5,항상 친절하고 따듯하게 대해 주십니다. 무리한 요구 일절 없으시며 오히려 아이랑 편안하게 놀 수 있도록 뭘 하면 좋을지 함께 고민해주셔서 큰 부담 없이 아이랑 시간을 잘 보내고 있습니다:),5,recruitReview,2020/01/19 22:48
2964,cf27507620c53b5ca0b5fcbcbcc7914a26023ebd7550aa49ff15e9c9a1e0aea5,38940ee441496edc8364a37c15d017f4a4e38f93e74079843fd74f0af0ac9041,"너무 성실히 아이를 봐주셨습니다! 시간 약속도 잘 지키시고, 요구 사항을 최대한 들어주시려 노력하셨습니다!",5,recruitReview,2020/01/19 8:33
2965,6ff0f305037c6f05d2d2f7061b7ccc92b9f0c0ab2f0651bb4eb1d9e2161d199b,ca11c2cb8870cef9bf2b1da4d2b85b52ad1aa4d0bc30e430c5a0f575bead4a96,아이가 밝고 명랑해서 함께하는 동안 즐거웠습니다! 인형 놀이를 좋아해서 주로 인형 놀이와 역할놀이 함께 했습니다! 어머님도 너무 좋으셨습니다~!!,5,recruitReview,2020/01/19 2:48
2966,ca11c2cb8870cef9bf2b1da4d2b85b52ad1aa4d0bc30e430c5a0f575bead4a96,6ff0f305037c6f05d2d2f7061b7ccc92b9f0c0ab2f0651bb4eb1d9e2161d199b,너무 친절하시고 언니처럼 잘 돌봐주셨어요,5,recruitReview,2020/01/18 4:48
2967,98734b6a4aab305ea41f15fd16510a68e559f3aad3d49d81fa4d48e1df24d939,cd9e295c193444e44a221f7b78a3a166320f33d681a88738c83302881a80eda2,차분히 공부도 시켜주시고 놀이도 해주셨어요 엄마랑 하면 오래 걸리는 유치원 숙제. 학습지 금방 끝내네요ㅎ아이 눈높이에서 지도해주시니 아이가 잘 따라요 감사합니다!,5,recruitReview,2020/01/02 21:06
2968,47c1d7183f49add852d995368f196b03435b62ce92807a37d29b5dcf5960bdd7,d03a11a278e58be2b11880f84e49c0aedeaa34ec53d979ad06b6d7bd3a07df9a,친절하게 어떤 일을 해야 하는지 잘 가르쳐 주셨고 아이들도 너무 귀여웠습니다! 짧게 일했지만 가치 있고 재밌었습니다????,5,recruitReview,2020/01/14 21:19
2969,fffb5481d2f59975248e0fe08bcd9811c148676049737289ebb0053e72127244,459af59cd39173a402aca692b276bf7716dd7e4fc9cd9ff4463b6f003a2125de,순한 아가와의 즐거운 시간이었습니다~눈병이 어서 어서 나 드시길 바랄게요~,5,recruitReview,2020/01/01 10:44
2970,459af59cd39173a402aca692b276bf7716dd7e4fc9cd9ff4463b6f003a2125de,fffb5481d2f59975248e0fe08bcd9811c148676049737289ebb0053e72127244,아기 하게 친근하게 이야기도 많이 해주시고 너무 잘 돌봐주셨어요~!! 감사합니다!,5,recruitReview,2020/01/03 13:22
2971,413a5bcc95090dca127b429c0d5998356e4e446cb74a783a8764a468bc3ad961,a0e832ce6586df41a1e14a44aba9af30050146b8893ad5acadcc405fe2dabdad,따뜻하고 정이 많으신 분입니다 똘똘하고 귀여운 공주님 덕에 즐겁게 활동합니다,5,recruitReview,2020/01/28 0:23
2972,a0e832ce6586df41a1e14a44aba9af30050146b8893ad5acadcc405fe2dabdad,413a5bcc95090dca127b429c0d5998356e4e446cb74a783a8764a468bc3ad961,최고에 선생님이네요 오래 돌봐주셨으면 합니다,5,recruitReview,2020/01/23 19:08
2973,f8a5cbe0f392a21a8b97fd642864da9fa743f001a4b5f65ec6c83df76e011cb4,2143833196fe2a3491e4abec5a966f850ec5a798aaa9a9e543f93d912ef843d9,밝고 성의 있게 해주셔서 정기로 하고 있는데 아이가 선생님 좋다고 하네요~~ 감사드려 요,5,recruitReview,2020/01/12 22:47
2974,2143833196fe2a3491e4abec5a966f850ec5a798aaa9a9e543f93d912ef843d9,f8a5cbe0f392a21a8b97fd642864da9fa743f001a4b5f65ec6c83df76e011cb4,어머니가 너무 친절하셔요 그래서 그런지 아이도 참 예뻐요! 교육에 전문가가 아니어서 많이 걱정했는데 어머니께서 믿어주시고 아이도 잘 따라와서 너무 좋아요! ㅎㅎ 항상 맛있는 간식도 챙겨주셔서 너무 감사드립니다,5,recruitReview,2020/01/14 18:03
2975,6ef0a32b9a2e7569a42e1003c9a87aba79a43fc467fb5708bcfa69d5eb85d82a,143098d6deca163d6b29531ed0f2b1bf90dcce51550acb78c76f449aa71b11df,총 4번의 맘시터 활동을 하면서 유아와 정말 즐거운 시간을 보내게 되었습니다! 활동비도 그날에 바로 지급받았고 맘에 터인 저를 배려해 주시려고 하는 행동을 많이 해주신 것 같습니다! 4번의 활동으로 유아와 잊지 못할 즐거운 추억을 만들 수 있어 좋았습니다~,5,recruitReview,2020/01/10 16:41
2976,143098d6deca163d6b29531ed0f2b1bf90dcce51550acb78c76f449aa71b11df,6ef0a32b9a2e7569a42e1003c9a87aba79a43fc467fb5708bcfa69d5eb85d82a,아이 방학 동안 4번을 부탁드렸는데 방에서 계속 웃음소리가 넘쳐나서 저도 아주 편안히 제 할 일을 할 수 있었네요 선생님도 아이와 노는 걸 즐거워하시며 정말 정말 잘 놀아주세요 아이가 계속 선생님 얘기를 하고 있어서 방학이 끝나도 종종 부탁드리려 합니다 맘시터 통해서 좋은 선생님 소개받아 편한 방학 보냈습니다 감사해요,5,recruitReview,2020/01/10 15:00
2977,07bcc576776889103174c03b8403f0b6a7f9084f5ed3ee48842884acb17df016,7e3230720bd2de26537d1f61daba351e491623207db28d5ccbce492063aafc7b,어머니가 정말 친절하시고 무엇보다 아이들이 너무 귀엽고 순해서 놀아주거나 안 아주면 울음도 금방 그치고 밥도 너무너무 잘 먹어서 돌봄 내내 즐거웠습니다 :) 활동비도 바로 넣어주시고 시간 약속도 잘 지켜주셨습니다. 다음에도 도움 필요하시면 언제든지 연락 주세요 0,5,recruitReview,2020/01/28 18:43
2978,68b9c235ec85935e58c816b5abaf9e92a075bd08bca986dc9cb2f220d4c37d68,6a8b9ef346030987cabb2ecad0bbba5a29f43fb5ea1d0fd7d0b2d2ed3ab7e094,헤어지기 직전에야 제 품에 안긴 엄마를 많이 사랑하는 낯가리는 공주님 ♡ 4개월 생각하고 갔는데 7개월 차..,5,recruitReview,2020/01/01 14:33
2979,152c3c529056115299fadf4dd5a52f5957f3dfac7c887af0753cfbef36c31701,483b67750f8ab079c794010d67300430a8e4fd556172343a632d47d18efee33e,시간 약속도 잘 지켜주시고 잘 봐주셨어요 감사합니다,5,recruitReview,2020/01/07 13:03
2980,483b67750f8ab079c794010d67300430a8e4fd556172343a632d47d18efee33e,152c3c529056115299fadf4dd5a52f5957f3dfac7c887af0753cfbef36c31701,맘께서는 편하게 대해 주셨고 무엇보다 시 현이가 방긋 방긋 잘 웃고 순해서 맘시터 첫 시간이었지만 어렵지 않게 돌볼 수 있었습니다. 시현이가 건강하고 지혜로운 아기로 자라길 바랍니다. 감사합니다,5,recruitReview,2020/01/07 12:55
2981,ad6976c0a9195d864b339668dfbab9c0edbfdc1505f386a94fcb0368aaba03b7,295da4bd4ab522869adb2bfe35f06bfbd9fc46e575d87e56e415e84183813b21,선생님 와주셔서 정말 감사했습니다 진심으로 고마움을 말씀드리고 싶습니다,5,recruitReview,2020/01/04 16:07
2982,295da4bd4ab522869adb2bfe35f06bfbd9fc46e575d87e56e415e84183813b21,ad6976c0a9195d864b339668dfbab9c0edbfdc1505f386a94fcb0368aaba03b7,어머니께서 자세히 설명해주시고 물이나 간식 등 잘 챙겨주셨어요. 아이돌의 산 표현이 확실하고 자기주도적이라 놀이하는데 굉장히 수월했습니다. 짧은 기간이었지만 시간도 약속한 대로 잘 지켜주셨고 달라지는 부분은 잘 조율하였습니다. 감사합니다:),5,recruitReview,2020/01/04 13:01
2983,93bf3f823fed816aba48567c6fc807f4005f3f9dc0f8ac867acc2e1b13344c43,c30be8784fd580ccf799cc77c0f123b351d0aa3e2dca5e609e09629350b583f7,와우 유담이 에너지가 정말 와 성해요 ㅋㅋ 의 사표 현도 확실하고 기저귀가 무거워~~하는데 깜짝 놀랐어요 기저귀 어디 있는 지도 알려주고 쾌활하고 밝고 저 또한 유단이한테 에너지 듬뿍 받고 갑니다 새해 복 많이 받으시고 예쁜 가족 늘 행복하세요 ♡,5,recruitReview,2020/01/01 17:25
2984,c30be8784fd580ccf799cc77c0f123b351d0aa3e2dca5e609e09629350b583f7,93bf3f823fed816aba48567c6fc807f4005f3f9dc0f8ac867acc2e1b13344c43,첫 방문인데도 너무 친절하시고. 악수를 먼저 권하셔서 아이가 겁 내지 않고 잘 적응한 거 같아 요 아이 방에 있는 장난감을 활용도 잘해주시고 뭐 하나 불편함 없이 아이가 너무 좋아해서 저도 안심되었습니다. 중간중간 걱정하지 않도록 무얼 했는지 연락도 주시는 세심함에 감사합니다 :),5,recruitReview,2020/01/01 17:46
2985,751b38c8aa523298aa8b300f5768befb5610ed4f508ad7d5aaa9207c07480dbf,6fa6e2ba78b4833a80a1aee9041660208effda88bf0abe38282254f25557cdca,순하고 잘 웃는 귀여운 아기였네요. 4시간마다 분유 먹고 낮잠도 자고 신체 놀이를 좋아해서 활동적으로 움직였네요..,5,recruitReview,2020/01/01 12:02
2986,12b493958352d560c3382e80c472e58b223d9ee362f08167afde58b20ae489ed,591d098d97d4be35d885fd462121a8189520540af0074d78c31ffe67fdf2c5e7,아기가 편하게 잠을 잘 수 있게 계속 안고 잘 돌봐주셨습니다,5,recruitReview,2020/01/11 12:55
2987,591d098d97d4be35d885fd462121a8189520540af0074d78c31ffe67fdf2c5e7,12b493958352d560c3382e80c472e58b223d9ee362f08167afde58b20ae489ed,부담 없이 내 집처럼 내 동생 돌보듯 매번 편하게 돌보다 가요 갈 때마다 편하게 대해 주시고 아기도 너무 귀엽 ♥?,5,recruitReview,2020/01/11 16:02
2988,6ad5a13e9bbbb3187c10dc25352b0352d7a6a8be8d19d7da96be0d7d0011d09a,69dcc10d138e8d58e8b8db7fcfaf9a75deca0e74262bd2467d68e6912b76e72b,중간에 몸이 아프고 아이도 아프게 되어 못하게 되었습니다,5,recruitReview,2020/01/08 8:35
2989,69dcc10d138e8d58e8b8db7fcfaf9a75deca0e74262bd2467d68e6912b76e72b,6ad5a13e9bbbb3187c10dc25352b0352d7a6a8be8d19d7da96be0d7d0011d09a,아이가 정말 착하고 놀기 너무 좋은 환경이었어요!????????,5,recruitReview,2020/01/08 10:03
2990,ec3faeb57e48d9987e2c1c23e78ab61b91da9af2d3e7f8e4c554488aef37f7b8,bf72124b5d21ae1cc816e5d21ea04953867fa160f08d41db4eb5cc5947510889,조곤조곤 아이들이랑 다정하게 잘 놀아주셨어요~ 다른 활동이 정해져서 아쉽게 못 뵙게 됐는데 다음에 꼭 뵙음 해요,5,recruitReview,2020/01/09 13:57
2991,a64da5feb5ca3b95e3a20e77491e560532056742adc76ce5011bd7c4ed8baa6b,7e05bf767171e9cbe0dbfd7c7d6f6b08235f1cae9a143e4cd17036bb43c12d9e,아이가 정말 귀엽고 밝아 무리 없이 재미있게 놀 수 있었어요!! 집에 갈 때 아이가 써주는 편지를 보고 감동받았어요 ㅜㅜ 다음에도 좋은 인연으로 만났으면 좋겠어요!! 어머님 감사합니다 ♡,5,recruitReview,2020/01/03 15:23
2992,6a72ad2d6f9346d5a0960ddf65a7c516421b1dbf1e160f57cc6d8de39248b559,de5ed5411b6cc11a5fd6d960f546fbcf925c0f9a6fde2c69f1cd9cc372fe3a1c,어머님 고모님 만나 봬서 정말 좋았습니다 아가도 이쁘고 다음 주에 또 봬요~,5,recruitReview,2020/01/02 12:23
2993,7e1b994e282e4b6ac4eabaf445621027eab35821ea997839347b8bd05a48110c,20095bcd36ee54c775f200392139ed35b9a0cb78e97595e6ff09f3fea68323e8,활동 중 무리한 요구는 없으셨고 활동비는 바로 지급이 되었습니다. 어머님께서 아이에 대해 자세하게 말씀해 주셔서 아이와 가까워지기 수월했습니다. 사랑스러운 아가와 강아지 때문에 즐거운 활동이 되었습니다.,5,recruitReview,2020/01/06 13:30
2994,20095bcd36ee54c775f200392139ed35b9a0cb78e97595e6ff09f3fea68323e8,7e1b994e282e4b6ac4eabaf445621027eab35821ea997839347b8bd05a48110c,좋으신 분이에 요 차분하시고 아이에게 진심으로 대해주셨어요 손도 빠르셔서 정리도 해주시고요,5,recruitReview,2020/01/07 17:21
2995,228eb1516d714bda4887a6b14683bf6a521b8085ff58bc4febc0f8ec64d9c1bb,551f35692b95f998df665dc078b467141df86c37b749874bd50435212aa1d2e1,아이 부모님께서 편하게 대해 주셔서 좋았고요 아이도 낯가림 없이 너무 잘 따라주고 매사에 밝고 활발한 아이라 즐겁게 잘 지 낼 수 있었습니다 -,5,recruitReview,2020/01/20 23:13
2996,f0a6ee26ac2123b68e71cdaee4503f92a0a691b793e2917a1e751bcab2bd4568,03b2c7e5b9b2ff3bd8ecdc16f423511e181f89230d64db733e8a393b8fbee53a,백일도 안 된 쌍둥이가 너무 예쁘고 면담 시 부모님께서도 편안하게 말씀해 주셔서 좋았습니다. 어머님과 함께 쌍둥이들 잘 보살피겠습니다.,5,recruitReview,2020/01/03 8:58
2997,fb7c0a946c8540b46b016bfe6150300371d58abcca7337831ba088b5f80da2e3,1077239da516bc4573aaad34973eebe826c519495dfbc01205c9dd5bd168ed17,아이랑 즐겁게 학습놀이하고 왔습니다 어머님도 최고이셨어요,5,recruitReview,2020/01/16 21:14
2998,bee264cef448c3c376f4f858892ae1a9958c032a0fdeb5969785b6f921349f36,d14d6a0a35e053e09630f385481933d7b6ea07c0ce4817ff16c176cc70bece36,시간도 잘 맞춰 주시고 정말 아이를 사랑하는 마음으로 잘 돌봐주셔서 정말 안심이 되었어요 아기 낮잠 자는 시간에 간단한 청소도 해주시고 너무 감사했습니다 맘 같아서는 계속 만나 뵙고 싶지만 다음 달에 타지로 이사를 가게 되어 너무 아쉽네요 ㅠ 항상 건강하시고 행복하세요♡,5,recruitReview,2020/01/09 12:54
2999,d14d6a0a35e053e09630f385481933d7b6ea07c0ce4817ff16c176cc70bece36,bee264cef448c3c376f4f858892ae1a9958c032a0fdeb5969785b6f921349f36,아가가 너무 사랑스러워요~~ 낯가림도 없고 생글생글 웃으며 정말 잘 놀고 잘 먹고.. ♡. 댕댕이 두 마리가 있었지만 짓지도 않고 .. ㅎ. 즐거운 시간이었답니다.,5,recruitReview,2020/01/03 16:30
3000,50482bd5c086f9c5ac56f22f1963b57917e5bb28d8001bfcec14c5017317cf7c,48fa6746f159b918ffb2cd0bb97d51b895a9e12df63e7a3a3ccde22ba6e913d9,순하고 사랑스러운 아기 새해 첫날 만나서 반가웠어요 감사해요,5,recruitReview,2020/01/01 22:08
3001,48fa6746f159b918ffb2cd0bb97d51b895a9e12df63e7a3a3ccde22ba6e913d9,50482bd5c086f9c5ac56f22f1963b57917e5bb28d8001bfcec14c5017317cf7c,엄청 만족했어 용~~ 아기가 편안한 지 잘 자더라고 요 ㅎㅎ,5,recruitReview,2020/01/01 21:53
3002,707a945ace58820636990a7d3acd294f4616eb5ab222973b5bae00091f5fb1c8,1cdec562a7d8e1ca07c63a3cd3c85b1454f26e83b74b35df6d1052e6776aee6e,"두 아이들의 돌봄을 마치고 집으로 귀가할 때 발 걸음이 가벼웠습니다. 개구쟁이이며 집 안에서도 힘차게 뛰어놀며 형제 치리 티격태격했지만 다치지 않고 아무 일 없이 즐거운 시간 보냈으며, 또한 몸이 불편하신 할머니도 계셨지만 같이 아이들을 돌봐주셨고, 무리한 요구도 없으셨으며 차려주신 점심도 맛있게 먹었습니다. 돌봄이 끝나고 인 사드리고 나오는데 아이들을 데리고 엘리베이터 앞까지 배웅 나와주시며 인사를 받았는데 그 순간 또 보람이 느껴졌습니다. 어머님은 뵙지 못하고 문자로만 주고받았지만, 마음 따뜻한 분이라는 걸 느꼈으며 활동비도 바로 계좌이체해주셨으며 더 챙겨주셨습니다. 할머니와 어머니께 진심으로 감사드리며 인연이 되면 되 뵙겠습니다",5,recruitReview,2020/01/05 12:15
